,purebred,age_upon_intake,sterilized_upon_intake,time_at_shelter,age_upon_outcome,sterilized_upon_outcome,is_dog,is_male,breed1_ec,breed2_ec,col1_ec,col2_ec,in_type_ec,in_cond_ec,out_type_ec
51699,False,0,False,9,0.0,False,True,False,31,48,0,3,0,0,1
51700,False,0,False,2,0.0,False,True,True,21,0,5,2,0,0,0
51701,True,10,True,2,10.0,True,True,True,3,0,2,0,0,0,0
51702,False,11,True,4,11.0,True,True,False,3,17,1,3,0,0,0
51703,False,0,False,40,0.0,True,True,True,0,25,0,0,0,0,1
51704,False,2,True,0,2.0,True,True,False,48,0,5,2,0,0,0
51705,False,1,False,0,1.0,False,True,True,12,0,5,3,0,0,0
51706,False,3,True,23,3.0,True,False,False,4,0,2,0,0,2,1
51707,False,1,False,1,1.0,False,True,True,1,0,1,0,0,0,0
51708,True,2,True,18,2.0,True,True,True,12,0,5,3,1,0,1
51709,False,7,True,3,7.0,True,True,False,10,0,2,0,0,0,3
51710,False,0,False,26,0.0,True,True,False,3,29,1,0,0,0,1
51711,False,1,False,28,1.0,True,True,True,2,0,1,3,0,0,1
51712,False,4,False,4,4.0,False,True,True,12,0,5,3,2,0,0
51713,False,4,False,10,4.0,False,True,False,32,8,1,0,0,0,3
51714,False,1,False,0,1.0,False,False,True,4,0,2,0,0,0,3
51715,False,1,False,1,1.0,False,True,True,132,0,5,1,0,0,0
51716,False,1,False,29,1.0,True,False,False,4,0,4,0,1,0,1
51717,False,0,True,390,1.0,True,True,True,12,0,5,3,1,1,3
51718,False,2,True,0,2.0,True,False,True,4,0,1,3,0,0,0
51719,False,1,False,11,1.0,True,True,True,14,0,1,3,0,0,1
51720,True,3,False,12,3.0,True,True,False,18,0,2,6,0,0,0
51721,False,5,False,0,5.0,False,True,False,11,0,1,0,0,0,0
51722,False,0,False,6,0.0,True,True,False,1,0,4,2,1,0,1
51723,False,11,True,75,12.0,True,True,False,1,16,1,3,0,0,1
51724,False,0,False,123,0.0,True,True,True,1,0,1,3,0,0,1
51725,True,1,False,4,1.0,True,True,True,3,0,1,3,0,0,1
51726,False,0,False,0,0.0,False,True,False,42,0,1,3,0,0,3
51727,True,2,False,56,2.0,True,True,True,12,0,5,3,0,0,1
51728,True,2,False,81,2.0,True,True,True,1,0,1,0,0,0,3
51729,False,0,False,8,0.0,True,False,False,4,0,5,0,0,0,1
51730,True,1,True,3,1.0,True,True,True,3,0,5,6,0,0,1
51731,False,0,False,45,0.0,True,False,False,29,0,3,0,0,0,1
51732,True,7,True,0,7.0,True,True,True,6,0,2,0,0,0,0
51733,False,3,False,42,3.0,True,True,False,3,0,1,3,1,1,1
51734,True,0,False,2,1.0,False,True,True,9,0,1,0,0,0,0
51735,False,3,False,84,3.0,True,False,True,4,0,5,0,0,2,1
51736,True,0,False,1,0.0,False,True,False,22,0,2,0,0,0,3
51737,False,2,True,29,2.0,True,False,False,4,0,3,0,1,0,1
51738,False,1,False,10,1.0,True,True,False,17,1,3,0,0,0,1
51739,True,0,False,8,0.0,False,True,True,12,0,5,3,0,0,1
51740,True,0,False,1,0.0,False,True,True,1,0,1,0,0,0,0
51741,False,1,False,29,0.0,True,False,True,4,0,1,3,1,0,1
51742,False,3,False,48,3.0,True,True,False,27,0,5,3,1,0,1
51743,True,1,False,79,1.0,True,True,False,43,0,1,3,0,2,1
51744,False,0,False,11,0.0,False,True,True,11,84,1,3,1,0,3
51745,False,0,False,0,0.0,False,True,True,12,0,3,0,1,1,3
51746,True,2,False,7,2.0,True,True,True,12,0,1,3,0,2,1
51747,False,1,False,7,1.0,True,True,True,3,0,5,2,1,0,1
51748,True,2,False,14,2.0,True,True,True,12,0,5,3,0,0,1
51749,False,0,True,10,0.0,True,False,False,4,0,5,0,1,0,3
51750,True,2,False,6,2.0,False,True,True,51,0,5,3,2,0,0
51751,False,0,False,806,3.0,True,True,False,18,0,5,2,1,0,1
51752,False,3,True,13,3.0,True,True,False,27,0,5,3,1,0,1
51753,False,2,True,10,2.0,True,False,True,4,0,4,0,2,0,0
51754,False,0,False,6,0.0,True,True,True,22,60,5,3,0,0,1
51755,False,0,False,0,0.0,False,True,False,14,0,5,2,0,1,4
51756,True,0,True,3,0.0,True,True,True,20,0,5,2,0,0,3
51757,False,0,False,4,0.0,False,True,True,3,0,2,0,0,0,3
51758,False,1,False,32,1.0,True,True,True,17,58,3,0,0,0,1
51759,False,14,True,0,14.0,True,True,True,3,0,5,3,0,0,0
51760,False,0,False,2,0.0,True,True,False,6,0,5,0,0,0,0
51761,True,1,False,7,1.0,True,True,False,3,0,2,0,0,0,1
51762,False,0,False,0,0.0,False,True,False,1,0,1,0,0,1,3
51763,False,2,False,6,2.0,True,True,True,3,0,3,0,0,0,1
51764,False,2,True,10,2.0,True,True,False,1,0,5,3,0,0,3
51765,False,0,False,8,0.0,True,False,False,4,0,4,2,1,0,3
51766,False,2,False,13,2.0,False,True,True,1,0,1,3,0,0,3
51767,False,0,False,45,0.0,True,False,False,4,0,2,0,0,0,1
51768,False,6,True,0,6.0,True,True,False,1,0,1,3,0,0,0
51769,False,1,False,22,1.0,True,True,True,22,20,3,0,0,0,1
51770,False,2,True,9,2.0,True,False,True,4,0,1,3,1,0,3
51771,False,6,False,0,6.0,False,True,True,6,0,2,0,1,0,4
51772,False,1,False,207,0.0,True,True,False,54,0,5,3,0,0,1
51773,False,1,False,0,1.0,False,False,False,4,0,4,0,1,0,4
51774,False,10,True,7,10.0,True,False,False,4,0,1,3,0,0,4
51775,False,1,False,12,1.0,True,True,False,6,0,2,0,0,0,1
51776,False,0,False,4,0.0,False,True,True,49,0,5,2,0,0,3
51777,False,2,False,25,2.0,True,True,False,3,0,1,4,0,0,3
51778,False,1,False,5,1.0,True,True,False,33,9,1,0,0,0,1
51779,False,0,False,5,0.0,False,True,False,21,0,5,2,0,0,1
51780,False,2,False,36,2.0,False,True,True,1,0,1,3,2,0,3
51781,False,1,True,4,1.0,True,True,False,3,0,2,0,0,0,1
51782,False,0,False,0,0.0,True,True,True,3,0,1,3,0,0,0
51783,False,4,True,5,4.0,True,True,False,135,3,5,2,0,0,3
51784,False,1,False,28,1.0,True,True,True,6,0,2,0,0,0,1
51785,False,0,False,240,1.0,True,False,True,50,0,4,0,0,2,1
51786,False,3,False,5,3.0,False,True,True,6,0,3,0,0,0,3
51787,False,0,False,5,0.0,True,True,True,22,0,5,3,0,0,1
51788,False,2,False,6,2.0,True,True,True,33,9,1,3,0,0,1
51789,False,6,False,1,6.0,True,True,False,3,62,1,3,0,0,0
51790,False,5,True,0,5.0,True,True,True,64,0,5,0,0,0,0
51791,False,0,False,6,0.0,True,True,True,78,0,2,0,0,0,1
51792,False,6,True,8,6.0,True,False,True,15,0,1,1,0,2,0
51793,False,1,False,28,1.0,True,False,False,4,0,3,0,0,0,1
51794,False,1,True,4,1.0,True,False,False,4,0,3,0,0,0,3
51795,False,0,True,16,0.0,True,True,True,16,1,1,3,0,0,1
51796,False,0,False,6,0.0,True,False,False,4,0,5,0,0,0,1
51797,False,2,False,18,2.0,True,True,True,1,0,4,3,0,0,1
51798,False,4,True,5,4.0,True,True,True,112,11,1,3,1,0,1
51799,False,1,True,8,1.0,True,True,False,34,0,5,0,2,0,0
51800,False,2,True,19,2.0,True,True,True,1,0,5,2,0,0,0
51801,False,1,True,9,1.0,True,False,False,15,0,4,0,0,0,1
51802,False,2,False,3,2.0,True,True,True,20,0,4,0,0,0,3
51803,False,0,False,26,0.0,True,True,True,1,0,5,3,0,0,1
51804,False,1,True,7,1.0,True,False,False,4,0,1,3,0,0,3
51805,False,1,False,5,1.0,False,False,False,4,0,3,0,0,0,3
51806,False,2,True,3,2.0,True,True,True,17,0,5,3,0,0,0
51807,False,0,False,2,0.0,True,False,True,4,0,4,0,1,0,1
51808,False,5,True,20,5.0,True,True,False,59,8,5,3,0,0,3
51809,False,3,True,5,3.0,True,True,False,21,0,5,2,0,0,1
51810,False,6,False,0,6.0,False,True,False,22,0,1,3,0,0,0
51811,False,1,False,17,1.0,True,True,True,18,0,1,3,0,0,1
51812,False,1,False,0,1.0,False,True,False,51,0,5,3,0,0,0
51813,False,0,False,33,0.0,True,True,False,17,8,5,1,0,0,1
51814,False,10,False,10,10.0,False,True,False,7,11,5,6,0,0,3
51815,False,0,False,0,0.0,False,True,True,1,0,5,2,0,0,0
51816,False,0,False,6,0.0,False,True,True,37,0,1,3,0,0,3
51817,False,13,True,1,13.0,True,False,False,50,0,5,0,0,1,0
51818,False,2,False,0,2.0,False,True,True,16,0,1,3,0,0,0
51819,False,0,True,0,0.0,True,True,False,1,0,5,2,0,0,0
51820,False,0,False,40,0.0,True,True,True,17,0,3,0,0,0,1
51821,False,0,False,7,0.0,True,False,False,50,0,1,3,0,0,1
51822,False,5,True,3,5.0,True,True,True,12,3,6,0,2,0,0
51823,False,2,False,0,2.0,False,True,True,9,0,6,0,2,0,0
51824,False,1,False,4,1.0,False,False,True,4,0,5,0,0,0,3
51825,False,1,False,8,1.0,True,True,True,6,0,2,0,0,0,1
51826,False,14,True,0,14.0,True,True,False,41,0,3,0,0,2,0
51827,False,2,True,16,2.0,True,True,True,1,0,1,3,1,0,1
51828,False,0,False,39,0.0,True,False,True,4,0,4,2,0,0,1
51829,False,0,False,4,0.0,False,False,True,4,0,0,0,0,0,3
51830,True,4,True,0,4.0,True,True,True,22,0,3,0,1,0,3
51831,False,0,False,55,0.0,True,False,True,4,0,4,0,0,2,1
51832,False,3,False,9,3.0,False,True,True,6,16,1,3,1,0,3
51833,False,4,False,10,4.0,False,False,True,4,0,4,0,2,5,3
51834,False,3,False,6,3.0,False,True,False,17,0,5,0,0,2,3
51835,True,1,True,28,1.0,True,True,True,1,0,5,2,1,0,1
51836,False,0,False,6,0.0,True,True,False,12,0,5,3,0,0,1
51837,False,1,False,5,1.0,False,False,False,4,0,3,0,0,0,3
51838,True,0,False,5,0.0,True,True,False,179,0,5,3,0,0,1
51839,False,0,True,8,0.0,True,False,False,4,0,3,0,0,0,3
51840,False,1,False,27,0.0,True,True,True,22,0,1,3,0,4,1
51841,False,1,True,29,1.0,True,False,False,4,0,5,0,1,0,1
51842,True,2,False,6,2.0,True,True,False,12,0,5,3,0,0,1
51843,False,2,True,10,2.0,True,False,False,4,0,2,1,0,1,0
51844,False,2,False,15,2.0,True,True,True,3,17,2,0,0,2,1
51845,False,2,False,22,2.0,True,True,True,1,0,5,2,2,0,0
51846,False,1,False,6,1.0,True,True,False,45,0,1,3,1,0,1
51847,False,3,False,9,3.0,True,True,True,6,8,5,3,0,0,3
51848,False,5,True,1,5.0,True,True,False,54,0,5,3,0,0,0
51849,False,3,True,71,3.0,True,True,True,21,0,1,1,1,0,1
51850,False,4,True,5,4.0,True,True,True,21,0,5,2,0,0,1
51851,False,1,False,5,1.0,True,True,True,22,0,5,3,0,0,1
51852,False,6,False,9,6.0,False,True,True,42,154,1,3,0,2,3
51853,True,0,True,3,0.0,True,True,False,57,0,5,0,1,0,1
51854,False,5,False,4,5.0,False,True,True,9,0,1,0,0,0,3
51855,False,1,False,7,0.0,False,True,True,6,139,1,3,0,0,3
51856,False,9,True,32,9.0,True,True,False,17,0,3,0,1,0,1
51857,False,0,False,6,0.0,True,True,True,126,0,1,3,0,0,1
51858,False,0,False,0,0.0,False,True,False,101,0,1,3,0,1,3
51859,False,2,False,31,2.0,True,True,False,6,0,1,3,0,0,1
51860,False,1,False,3,1.0,False,True,False,41,0,3,0,0,0,1
51861,False,2,True,5,2.0,True,True,False,9,0,1,0,0,0,1
51862,False,1,False,8,1.0,True,True,False,48,11,2,0,0,0,1
51863,False,13,False,10,13.0,False,True,False,12,3,5,3,0,0,0
51864,False,2,False,2,2.0,False,False,False,50,0,3,0,0,0,3
51865,False,5,False,5,5.0,True,True,False,115,0,1,3,0,0,1
51866,False,0,False,0,0.0,False,True,True,45,0,1,3,1,1,3
51867,False,3,True,22,3.0,True,False,True,4,0,1,1,0,0,1
51868,False,0,False,4,0.0,True,True,True,6,8,5,3,0,0,1
51869,False,5,True,41,5.0,True,True,True,3,0,6,0,0,0,1
51870,False,2,False,23,2.0,True,True,False,1,0,2,0,0,0,4
51871,False,0,False,29,0.0,False,False,True,4,0,2,0,0,0,1
51872,False,3,False,23,3.0,True,True,False,51,0,5,3,0,0,3
51873,False,1,False,5,1.0,False,True,True,21,0,5,2,0,0,3
51874,False,1,True,6,1.0,True,True,False,64,0,0,0,0,0,3
51875,False,0,False,1,0.0,False,True,True,1,0,2,0,0,1,3
51876,False,1,False,7,0.0,False,False,True,4,0,1,3,0,0,4
51877,False,2,False,67,2.0,True,True,False,102,0,1,3,0,0,1
51878,False,6,True,4,6.0,True,True,False,186,0,5,2,1,0,0
51879,False,3,False,8,3.0,False,True,True,6,0,4,2,0,0,3
51880,False,9,True,85,9.0,True,False,False,4,0,3,0,1,0,1
51881,False,3,True,0,3.0,True,False,False,4,0,5,0,1,0,3
51882,False,6,True,0,6.0,True,True,True,45,0,3,0,0,0,0
51883,False,1,True,5,2.0,True,True,True,72,0,1,3,0,0,1
51884,False,2,False,0,2.0,False,True,True,58,0,2,0,0,0,0
51885,False,1,False,13,0.0,True,False,False,118,0,4,0,0,0,1
51886,False,1,True,0,1.0,True,True,False,55,40,3,0,0,0,0
51887,False,1,False,5,1.0,True,False,False,4,0,3,0,0,0,1
51888,False,0,False,38,0.0,True,False,True,50,0,1,1,0,0,1
51889,False,2,False,5,2.0,False,True,False,10,0,1,3,0,0,3
51890,True,6,True,1,6.0,True,True,True,6,0,5,3,0,0,0
51891,False,3,False,0,3.0,False,True,True,6,0,1,0,0,0,0
51892,False,2,False,11,2.0,True,True,True,71,0,6,0,1,0,1
51893,False,8,True,105,8.0,True,False,False,50,0,3,0,1,0,1
51894,False,0,False,5,0.0,False,False,False,4,0,5,1,0,0,3
51895,False,12,True,1,12.0,True,True,False,3,0,4,2,0,0,0
51896,False,2,False,26,2.0,False,True,True,12,0,1,3,2,0,3
51897,False,8,True,5,8.0,True,True,False,6,0,5,0,0,2,4
51898,False,1,False,11,1.0,True,True,True,12,0,2,0,0,0,3
51899,False,1,True,9,1.0,True,True,False,1,0,5,3,2,0,0
51900,False,0,False,6,0.0,True,True,False,102,0,0,0,0,0,1
51901,False,7,False,1,7.0,False,True,True,3,0,6,0,0,2,0
51902,False,0,False,5,0.0,True,True,False,22,0,1,1,0,0,1
51903,False,0,False,14,0.0,True,False,False,4,0,4,0,0,5,3
51904,False,2,False,46,2.0,True,True,False,12,0,5,3,1,0,1
51905,False,3,True,0,3.0,True,True,True,1,0,1,0,0,0,0
51906,False,10,True,130,10.0,True,False,False,4,0,1,0,2,0,3
51907,False,6,True,33,6.0,True,True,False,0,0,0,0,2,0,1
51908,False,1,False,4,1.0,False,True,False,17,0,5,3,0,0,3
51909,False,2,False,4,3.0,True,True,True,6,6,5,0,0,0,0
51910,False,0,False,3,0.0,False,True,True,1,0,4,2,0,0,3
51911,False,3,False,293,4.0,True,True,True,1,0,1,3,0,2,1
51912,False,13,False,1,13.0,False,True,False,21,0,1,3,0,0,0
51913,False,1,False,10,0.0,True,False,False,15,0,3,0,0,0,1
51914,False,2,True,0,2.0,True,True,False,135,0,5,2,2,0,0
51915,False,0,False,6,0.0,True,False,False,50,0,4,0,0,0,1
51916,False,6,False,5,6.0,True,True,True,20,0,4,2,0,0,0
51917,False,1,False,41,0.0,True,False,False,4,0,3,0,0,0,1
51918,False,3,False,2,3.0,True,True,True,10,0,2,0,0,0,0
51919,False,0,False,4,0.0,True,True,False,95,0,5,3,0,0,1
51920,False,2,False,35,2.0,True,True,True,1,0,2,0,0,0,3
51921,False,2,False,4,2.0,True,True,False,9,0,1,0,0,0,1
51922,False,6,True,0,6.0,True,True,True,14,0,1,1,1,0,0
51923,False,1,False,4,1.0,True,True,True,34,0,2,0,0,0,1
51924,False,7,False,76,7.0,True,True,True,1,0,1,3,0,0,3
51925,False,0,False,9,0.0,False,False,True,4,0,2,0,0,1,3
51926,False,3,False,31,3.0,True,True,True,3,0,5,2,0,2,1
51927,False,0,False,2,0.0,False,False,True,15,0,5,0,0,0,3
51928,False,3,False,3,3.0,False,True,True,71,0,2,0,0,0,3
51929,False,10,True,12,10.0,True,True,True,3,0,2,0,0,0,1
51930,False,5,False,5,5.0,True,True,True,3,0,3,0,0,0,1
51931,False,0,False,0,0.0,False,False,False,4,0,1,3,0,0,3
51932,False,1,False,0,1.0,False,True,False,12,0,5,3,0,0,3
51933,False,0,False,4,0.0,False,True,True,18,0,4,2,0,0,0
51934,False,1,True,15,1.0,True,True,False,140,0,2,0,0,0,1
51935,False,0,False,2,0.0,True,True,True,57,0,5,2,1,0,1
51936,False,0,False,7,1.0,False,False,True,50,0,4,2,0,0,2
51937,False,9,True,0,9.0,True,True,True,62,0,5,0,0,0,0
51938,False,1,False,4,1.0,False,True,True,1,0,4,6,0,0,0
51939,False,0,False,53,0.0,True,True,False,1,0,1,3,0,0,3
51940,False,3,True,68,3.0,True,False,True,4,0,0,0,0,2,1
51941,False,13,True,0,13.0,True,False,True,4,0,2,0,0,0,0
51942,False,8,True,10,8.0,True,True,False,117,0,1,3,0,0,3
51943,False,0,False,35,0.0,True,False,False,4,0,3,0,0,2,1
51944,False,10,True,0,10.0,True,True,True,41,0,1,3,0,0,0
51945,False,7,True,2,7.0,True,False,True,4,0,2,0,0,0,0
51946,False,0,False,15,0.0,True,True,False,1,0,5,0,0,0,1
51947,False,0,False,3,0.0,True,True,False,17,48,1,1,1,0,1
51948,False,1,False,9,1.0,False,True,True,17,41,1,3,0,0,3
51949,False,2,False,40,2.0,False,True,True,1,0,1,0,0,0,1
51950,False,1,False,47,1.0,True,True,False,6,76,1,3,0,0,1
51951,False,1,False,78,1.0,True,True,False,6,0,2,0,0,0,1
51952,False,1,True,86,1.0,True,True,True,17,114,3,0,0,0,1
51953,False,10,False,0,10.0,False,False,False,4,0,3,0,0,1,4
51954,False,1,False,82,1.0,True,True,True,32,0,5,2,0,0,1
51955,False,0,False,66,0.0,True,False,False,4,0,5,0,0,0,1
51956,False,1,False,2,1.0,False,True,True,1,0,2,0,1,1,3
51957,False,1,False,0,1.0,False,True,False,1,0,1,3,0,0,0
51958,False,8,True,2,8.0,True,True,True,6,48,5,2,2,0,0
51959,False,1,False,3,1.0,False,False,False,4,0,2,0,0,0,3
51960,False,4,False,8,5.0,False,True,True,49,0,5,3,0,0,3
51961,False,0,False,72,0.0,True,True,False,12,0,1,3,0,0,1
51962,False,1,False,0,1.0,False,True,False,73,0,1,3,0,0,3
51963,False,1,False,0,1.0,False,True,True,1,0,5,3,0,0,3
51964,False,1,False,0,1.0,False,True,True,12,1,5,3,0,0,0
51965,False,2,False,1,2.0,False,True,True,10,0,5,3,0,0,0
51966,False,0,False,5,0.0,False,False,True,4,0,0,0,0,1,3
51967,False,1,False,33,0.0,True,True,True,6,0,5,2,1,0,1
51968,False,3,True,390,4.0,True,True,False,12,66,5,3,1,0,1
51969,False,1,False,35,1.0,True,True,False,32,0,2,0,0,0,1
51970,False,0,False,30,0.0,False,True,True,41,0,5,3,0,0,3
51971,False,0,False,28,0.0,True,False,False,4,0,0,0,0,0,1
51972,False,0,False,5,0.0,True,True,False,41,0,3,0,0,0,1
51973,True,2,True,4,2.0,True,True,True,63,0,5,3,0,0,3
51974,True,11,True,0,11.0,True,True,True,103,0,1,0,0,0,0
51975,False,0,False,0,0.0,False,True,True,21,0,5,2,0,0,0
51976,False,1,False,6,0.0,True,True,True,6,0,5,1,0,0,1
51977,False,0,False,57,0.0,True,False,True,50,0,5,0,0,0,1
51978,False,1,False,76,0.0,True,False,True,4,0,1,3,0,0,1
51979,True,3,True,9,3.0,True,False,False,29,0,4,4,1,0,1
51980,True,5,True,8,5.0,True,False,True,142,0,0,0,2,0,0
51981,False,1,False,22,1.0,False,True,False,6,0,5,3,0,0,3
51982,False,1,False,4,2.0,True,True,True,22,11,5,3,0,0,1
51983,True,0,False,7,0.0,True,True,False,74,0,5,2,0,0,3
51984,True,10,True,142,10.0,True,True,True,6,0,2,0,1,0,1
51985,True,2,False,62,2.0,True,True,True,1,0,2,0,1,0,1
51986,False,0,False,16,0.0,True,True,True,137,0,3,0,1,8,1
51987,False,6,True,62,6.0,True,False,True,4,0,1,3,1,0,1
51988,True,1,False,6,0.0,True,False,False,29,0,4,4,0,0,1
51989,True,2,False,8,2.0,True,True,True,12,0,5,3,0,0,0
51990,True,3,False,5,3.0,True,True,False,6,0,2,0,0,0,1
51991,False,1,False,10,0.0,True,False,True,4,0,2,0,0,0,1
51992,False,1,False,5,1.0,True,True,False,20,0,5,0,0,0,1
51993,False,0,False,7,0.0,True,False,False,15,0,5,0,0,0,1
51994,True,1,False,30,1.0,True,True,False,17,0,3,0,0,2,1
51995,False,1,False,0,1.0,False,True,True,1,0,1,3,0,0,0
51996,True,5,False,1,5.0,False,True,False,12,0,5,3,0,4,3
51997,True,1,False,7,1.0,True,True,True,6,0,1,0,0,0,0
51998,False,0,False,6,0.0,True,True,True,17,0,3,0,0,0,1
51999,False,2,False,18,2.0,True,False,False,4,0,3,0,1,0,1
52000,False,1,False,6,1.0,True,True,False,12,26,5,3,0,0,1
52001,True,2,False,8,2.0,False,True,True,18,0,1,3,0,0,3
52002,False,0,False,2,0.0,False,False,False,4,0,1,3,0,0,3
52003,False,2,False,8,2.0,False,True,True,1,0,1,0,2,0,0
52004,False,13,True,25,13.0,True,True,False,2,0,1,3,2,0,3
52005,False,1,False,27,0.0,True,False,True,4,0,2,0,0,0,1
52006,False,0,False,5,0.0,True,True,False,21,76,5,2,0,0,1
52007,False,0,True,0,0.0,True,True,False,6,0,1,3,0,0,0
52008,False,0,False,7,0.0,True,False,True,50,0,5,2,0,0,3
52009,False,3,True,11,3.0,True,False,True,4,0,1,1,1,0,0
52010,True,2,False,27,2.0,True,True,True,95,0,0,0,0,0,1
52011,False,2,False,4,2.0,True,True,True,20,9,6,0,0,0,1
52012,False,12,True,0,12.0,True,True,True,6,0,6,0,0,0,0
52013,False,0,False,4,0.0,True,True,False,22,11,1,3,0,0,3
52014,False,1,False,6,1.0,True,False,False,4,0,3,0,0,0,1
52015,False,1,False,4,1.0,True,True,True,3,10,4,3,0,0,3
52016,False,0,False,31,0.0,True,True,True,1,0,1,3,0,2,1
52017,False,4,True,5,4.0,True,False,False,4,0,3,0,0,0,4
52018,False,0,True,8,1.0,True,False,False,4,0,3,0,0,0,0
52019,False,2,False,62,2.0,True,True,False,1,0,5,2,0,0,1
52020,False,10,True,24,10.0,True,True,True,21,8,5,3,0,0,3
52021,True,5,False,6,5.0,True,True,True,6,0,6,3,0,0,3
52022,False,4,True,653,5.0,True,True,False,1,0,1,3,1,0,1
52023,False,0,False,4,0.0,False,True,True,228,0,5,3,0,0,3
52024,False,2,True,10,2.0,True,True,True,1,0,1,3,2,0,0
52025,False,0,False,7,0.0,True,False,False,4,0,0,0,1,0,3
52026,False,1,False,5,1.0,True,True,True,6,0,5,2,0,0,1
52027,False,0,True,2,0.0,True,False,False,4,0,2,0,1,0,1
52028,False,1,False,3,0.0,True,False,True,4,0,5,2,1,0,3
52029,False,7,True,3,7.0,True,True,True,53,0,1,3,0,0,0
52030,False,5,False,4,5.0,True,True,True,3,77,6,0,0,2,0
52031,False,6,True,94,6.0,True,False,False,4,0,3,0,1,0,1
52032,False,2,True,4,2.0,True,True,True,21,3,5,2,0,0,1
52033,False,2,False,56,2.0,True,True,True,18,0,5,2,0,0,4
52034,False,6,True,9,6.0,True,True,True,58,0,2,0,2,0,0
52035,False,2,False,2,2.0,True,True,False,109,0,5,3,0,0,0
52036,False,0,False,26,1.0,True,False,True,4,0,5,2,0,0,1
52037,False,2,True,12,2.0,True,False,True,4,0,0,0,0,0,3
52038,False,3,True,17,3.0,True,True,False,3,0,2,0,0,2,0
52039,False,3,True,1,3.0,True,True,False,6,0,1,0,0,0,0
52040,True,3,True,117,3.0,True,True,True,87,0,5,2,0,0,0
52041,False,2,False,23,2.0,True,True,True,1,0,5,2,0,0,3
52042,False,0,False,5,0.0,True,True,False,3,0,5,3,0,0,1
52043,False,7,True,0,7.0,True,True,False,6,0,5,0,0,0,0
52044,False,2,False,11,2.0,True,True,False,115,82,5,3,0,0,1
52045,False,2,False,0,2.0,False,True,True,1,0,4,2,0,0,0
52046,False,1,False,2,1.0,True,True,True,19,3,0,4,0,0,0
52047,False,0,False,29,1.0,True,False,True,4,0,5,2,0,0,1
52048,False,1,False,74,1.0,True,True,True,1,0,5,2,0,0,1
52049,False,3,True,1,3.0,True,True,False,12,3,0,3,0,0,0
52050,False,0,False,10,0.0,True,True,True,1,0,5,2,0,0,1
52051,False,0,False,5,0.0,False,False,False,4,0,3,0,1,0,3
52052,False,1,False,26,0.0,True,True,False,3,0,2,0,1,0,1
52053,False,3,False,14,3.0,True,True,True,3,17,2,0,0,0,1
52054,False,0,False,4,0.0,True,True,False,101,0,2,0,0,0,1
52055,False,0,False,4,0.0,True,True,False,6,0,5,2,0,0,1
52056,False,0,False,0,0.0,False,False,False,4,0,5,2,0,0,3
52057,False,1,False,57,1.0,True,False,False,4,0,5,2,0,0,1
52058,False,1,True,8,1.0,True,False,False,4,0,2,0,0,2,0
52059,False,1,True,0,1.0,True,False,True,50,0,4,2,0,0,3
52060,False,9,True,10,9.0,True,True,True,7,0,1,3,2,0,0
52061,False,2,False,20,2.0,True,True,False,1,0,5,3,0,0,1
52062,True,12,True,0,12.0,True,True,False,86,0,2,0,0,3,0
52063,False,0,True,0,0.0,True,True,True,86,0,3,0,0,0,0
52064,False,11,True,24,11.0,True,False,False,15,109,1,1,1,0,1
52065,False,4,False,0,4.0,False,True,False,42,0,1,3,2,2,4
52066,False,0,False,4,0.0,True,False,True,4,0,1,3,0,0,1
52067,False,5,False,4,5.0,True,True,True,25,0,0,3,0,0,1
52068,False,0,True,50,0.0,True,True,True,6,0,5,2,0,0,1
52069,False,0,False,11,0.0,True,True,True,6,0,5,2,0,0,1
52070,False,3,False,1,3.0,False,True,False,13,0,5,2,0,0,0
52071,False,9,True,54,9.0,True,True,True,6,0,5,2,1,0,1
52072,False,4,True,5,4.0,True,True,False,45,3,1,3,0,0,0
52073,False,13,False,1,13.0,False,False,True,4,0,2,0,1,0,2
52074,False,0,False,0,0.0,False,False,True,29,0,4,4,1,1,4
52075,False,1,False,4,1.0,True,True,True,47,0,5,3,0,0,1
52076,False,1,True,0,1.0,True,True,False,1,0,5,2,0,0,0
52077,False,1,False,10,0.0,False,False,True,50,0,1,3,0,1,0
52078,True,2,False,0,2.0,False,True,False,18,0,1,3,0,0,0
52079,False,0,False,0,0.0,False,True,True,41,0,3,0,0,0,0
52080,False,0,False,0,0.0,False,False,True,50,0,2,0,0,0,4
52081,False,2,False,1,2.0,False,True,True,103,0,1,0,0,0,0
52082,False,0,False,5,0.0,False,False,True,4,0,4,2,0,0,3
52083,False,1,True,0,1.0,True,False,False,4,0,5,0,0,0,0
52084,False,6,True,5,6.0,True,True,False,152,0,5,3,1,0,3
52085,False,1,False,30,1.0,True,True,True,27,18,1,1,0,0,1
52086,True,5,True,7,5.0,True,True,True,12,0,2,0,2,0,0
52087,False,4,True,1,4.0,True,False,True,50,0,5,2,1,0,3
52088,False,1,False,32,0.0,False,False,True,4,0,5,2,0,0,1
52089,False,0,False,7,0.0,False,True,False,6,4,6,0,1,0,3
52090,True,2,False,3,2.0,False,True,True,24,0,5,1,0,0,3
52091,False,1,False,14,1.0,True,True,False,48,0,2,0,0,0,1
52092,False,0,False,32,0.0,True,True,False,22,0,1,1,0,0,1
52093,False,1,False,110,1.0,True,True,True,13,73,1,3,0,0,1
52094,False,0,False,4,0.0,False,True,False,78,0,4,2,0,0,1
