,age_upon_intake,sterilized_upon_intake,age_upon_outcome,sterilized_upon_outcome,is_dog,col2_ec,in_type_ec,in_cond_ec,out_type_ec
52212,2,True,2.0,True,False,0,1,0,1
52213,1,False,0.0,True,False,0,0,0,1
52214,1,False,1.0,True,True,3,0,0,1
52215,1,False,2.0,False,True,0,0,0,0
52216,0,False,0.0,False,True,3,1,0,3
52217,5,False,5.0,False,True,0,0,2,3
52218,15,True,15.0,True,True,3,0,0,0
52219,3,False,3.0,False,True,0,1,0,3
52220,8,False,8.0,False,True,0,0,0,0
52221,0,False,0.0,False,True,0,0,0,0
52222,1,False,1.0,True,True,6,0,0,1
52223,1,False,1.0,True,True,0,0,0,1
52224,6,True,6.0,True,True,3,0,0,0
52225,1,False,1.0,False,False,2,0,0,3
52226,1,False,1.0,False,True,0,0,0,0
52227,0,True,0.0,True,False,2,0,2,1
52228,6,True,6.0,True,True,0,1,0,1
52229,4,True,4.0,True,True,3,0,0,1
52230,2,True,2.0,True,True,0,0,0,0
52231,1,False,0.0,False,False,2,0,0,1
52232,6,False,6.0,False,True,0,1,0,3
52233,10,True,10.0,True,True,0,0,0,0
52234,2,False,2.0,False,False,0,0,0,3
52235,1,False,1.0,True,True,2,0,0,1
52236,0,False,0.0,True,False,0,1,0,1
52237,1,True,1.0,True,True,0,0,0,0
52238,2,True,2.0,True,True,0,0,0,1
52239,2,False,2.0,False,False,4,0,2,4
52240,2,False,2.0,True,True,0,0,0,1
52241,7,True,7.0,True,True,0,0,2,1
52242,2,False,2.0,False,True,0,0,1,3
52243,4,False,4.0,True,True,2,0,0,4
52244,2,False,2.0,True,True,0,0,0,1
52245,0,False,0.0,False,True,2,1,0,4
52246,13,True,13.0,True,True,3,0,0,0
52247,0,False,1.0,True,True,3,0,0,1
52248,1,False,1.0,True,True,6,0,0,0
52249,7,False,7.0,True,True,0,0,0,1
52250,4,True,4.0,True,True,0,0,0,0
52251,5,False,5.0,True,True,3,0,0,1
52252,1,False,1.0,True,True,3,0,0,3
52253,4,False,4.0,True,True,3,0,2,1
52254,11,False,11.0,False,True,0,0,0,0
52255,3,False,3.0,False,True,0,0,0,3
52256,0,False,0.0,True,True,0,0,0,1
52257,0,False,0.0,True,False,0,1,0,3
52258,0,False,0.0,True,True,3,0,0,1
52259,13,True,13.0,True,True,2,0,0,0
52260,1,False,1.0,True,True,0,0,0,1
52261,4,True,4.0,True,True,3,0,0,0
52262,11,False,11.0,False,True,0,2,2,0
52263,0,False,0.0,True,False,2,2,2,1
52264,0,False,0.0,True,False,0,1,0,3
52265,1,False,1.0,True,True,2,0,0,1
52266,2,False,2.0,True,True,1,0,0,1
52267,3,True,3.0,True,False,0,0,0,0
52268,1,False,1.0,True,True,0,0,0,1
52269,14,True,14.0,True,False,2,3,1,4
52270,1,False,1.0,True,True,0,0,0,1
52271,4,True,4.0,True,True,0,1,0,1
52272,2,True,2.0,True,True,4,0,0,1
52273,0,False,0.0,True,True,2,0,0,1
52274,2,False,2.0,False,False,0,0,0,4
52275,1,False,0.0,False,True,3,0,0,3
52276,0,False,0.0,True,False,2,0,0,1
52277,4,True,4.0,True,True,3,0,0,0
52278,1,False,2.0,True,True,2,0,0,1
52279,1,True,1.0,True,True,2,1,0,1
52280,1,True,1.0,True,False,1,0,0,0
52281,0,False,0.0,True,True,3,0,0,0
52282,0,False,0.0,True,False,0,0,0,1
52283,1,False,1.0,False,True,0,0,0,3
52284,0,False,0.0,False,True,2,0,0,0
52285,2,False,2.0,False,True,3,0,0,0
52286,9,True,9.0,True,False,2,0,0,4
52287,2,True,2.0,True,True,3,0,0,1
52288,2,False,2.0,True,True,3,0,0,1
52289,1,False,1.0,True,True,0,0,0,3
52290,3,False,3.0,True,True,2,0,0,0
52291,0,False,0.0,False,True,0,0,0,4
52292,1,False,0.0,True,False,2,0,0,1
52293,0,False,0.0,True,True,0,0,0,1
52294,0,False,0.0,True,False,0,1,0,1
52295,5,True,5.0,True,False,0,0,0,3
52296,1,False,0.0,True,True,3,0,0,1
52297,0,False,0.0,True,True,3,0,0,1
52298,8,True,8.0,True,True,3,0,1,3
52299,11,False,11.0,False,True,0,1,1,4
52300,1,True,1.0,True,True,0,0,0,1
52301,0,False,0.0,True,False,0,0,0,1
52302,2,False,2.0,True,True,0,0,0,1
52303,0,False,0.0,True,True,3,0,0,1
52304,0,True,0.0,True,False,1,0,0,0
52305,1,False,0.0,True,False,0,0,2,1
52306,0,False,0.0,False,False,0,0,4,3
52307,1,False,1.0,False,False,3,0,2,3
52308,0,False,0.0,False,True,3,1,0,3
52309,5,False,5.0,False,True,0,0,2,0
52310,5,True,5.0,True,True,0,0,0,1
52311,0,False,3.0,False,True,3,0,0,0
52312,1,False,1.0,True,True,3,0,0,1
52313,1,False,1.0,True,True,0,0,0,1
52314,5,False,5.0,True,True,0,0,0,1
52315,3,True,3.0,True,True,2,2,0,0
52316,0,False,0.0,True,False,0,2,0,0
52317,6,True,6.0,True,False,4,0,2,3
52318,2,False,2.0,True,True,0,0,0,1
52319,5,False,5.0,True,True,3,0,0,1
52320,3,False,3.0,False,True,0,2,0,0
52321,2,False,2.0,True,True,0,0,0,3
52322,2,False,2.0,True,True,0,0,0,1
52323,1,False,0.0,True,False,3,0,0,1
52324,1,False,1.0,True,True,2,0,0,1
52325,1,False,1.0,True,False,3,0,0,1
52326,3,True,3.0,True,True,3,2,0,0
52327,5,True,5.0,True,True,0,0,0,0
52328,0,False,0.0,False,True,2,1,0,3
52329,6,False,6.0,True,True,2,0,0,1
52330,0,False,0.0,True,True,0,0,0,1
52331,11,True,11.0,True,True,0,1,0,1
52332,0,False,0.0,False,False,0,0,0,3
52333,1,False,1.0,True,True,3,0,0,3
52334,2,False,2.0,True,False,0,0,0,1
52335,1,True,1.0,True,False,2,1,0,3
52336,0,False,0.0,True,False,0,1,1,1
52337,3,True,3.0,True,True,3,0,0,0
52338,1,False,1.0,False,True,0,0,0,3
52339,0,True,0.0,True,True,2,0,0,3
52340,0,True,0.0,True,True,1,0,0,1
52341,12,False,12.0,False,True,0,0,0,3
52342,1,False,2.0,False,True,3,2,0,0
52343,1,False,1.0,False,False,0,0,2,4
52344,0,False,1.0,True,True,2,1,2,1
52345,1,False,1.0,False,True,5,0,2,0
52346,2,False,2.0,False,False,3,0,1,3
52347,0,False,0.0,True,False,0,0,0,1
52348,0,False,0.0,False,False,2,0,0,3
52349,1,False,1.0,False,True,0,0,0,3
52350,2,False,2.0,False,True,3,0,2,0
52351,5,False,5.0,True,True,0,2,0,0
52352,2,False,2.0,True,True,0,0,2,3
52353,2,True,2.0,True,True,6,2,0,0
52354,1,False,1.0,True,True,0,0,0,1
52355,10,False,10.0,True,True,0,0,0,1
52356,2,False,2.0,False,True,2,0,0,3
52357,0,False,0.0,False,True,0,0,0,3
52358,3,False,3.0,False,True,3,0,0,0
52359,7,True,7.0,True,True,0,0,0,1
52360,5,False,5.0,False,False,0,0,2,4
52361,5,True,5.0,True,False,0,0,0,0
52362,2,False,2.0,True,True,2,0,0,1
52363,0,True,0.0,True,True,3,0,0,1
52364,0,False,0.0,True,True,3,0,0,1
52365,2,True,2.0,True,True,0,0,0,0
52366,1,False,1.0,True,True,3,0,0,3
52367,0,False,1.0,True,True,3,0,0,1
52368,2,True,2.0,True,True,3,2,0,4
52369,1,False,1.0,True,True,3,0,0,3
52370,6,False,6.0,True,True,0,0,0,1
52371,3,False,3.0,False,True,5,0,2,3
52372,7,True,7.0,True,True,0,0,0,0
52373,1,False,1.0,False,True,0,0,0,4
52374,0,False,1.0,True,False,0,0,0,1
52375,7,True,7.0,True,True,3,0,0,0
52376,10,True,10.0,True,True,6,0,0,4
52377,2,False,2.0,True,True,3,0,0,0
52378,3,False,3.0,True,True,6,0,0,1
52379,2,False,2.0,True,True,2,0,0,1
52380,3,False,3.0,True,True,0,0,0,3
52381,0,False,0.0,True,False,3,0,0,1
52382,7,False,7.0,True,True,3,0,0,0
52383,0,False,0.0,True,True,4,0,0,1
52384,0,False,0.0,True,True,1,0,0,1
52385,2,True,2.0,True,True,3,1,0,1
52386,9,True,9.0,True,True,1,0,0,0
52387,10,True,10.0,True,True,0,0,0,0
52388,2,True,2.0,True,True,3,1,0,0
52389,5,True,5.0,True,True,0,0,0,0
52390,2,False,2.0,True,True,3,0,0,1
52391,5,True,5.0,True,True,6,0,0,0
52392,5,True,5.0,True,True,0,0,0,3
52393,0,False,0.0,True,True,0,0,0,1
52394,1,False,1.0,True,True,0,0,0,0
52395,2,True,2.0,True,False,0,0,2,4
52396,2,False,2.0,True,True,3,0,0,1
52397,10,True,10.0,True,False,2,0,1,4
52398,9,True,9.0,True,True,3,0,0,0
52399,1,False,1.0,True,True,2,0,0,1
52400,1,False,1.0,True,False,1,0,0,1
52401,8,True,8.0,True,False,3,1,0,1
52402,0,False,0.0,True,True,1,0,0,1
52403,2,False,2.0,True,True,0,0,0,1
52404,1,True,1.0,True,True,3,1,0,1
52405,1,False,1.0,True,True,2,0,0,1
52406,2,False,2.0,False,True,2,0,0,0
52407,1,False,1.0,True,True,0,0,0,1
52408,2,False,3.0,True,True,2,0,0,1
52409,1,False,1.0,True,True,4,0,0,3
52410,1,False,1.0,False,True,2,1,0,3
52411,0,False,0.0,True,False,0,0,0,3
52412,0,False,0.0,True,False,3,0,0,1
52413,1,False,1.0,True,True,0,0,0,3
52414,8,True,9.0,True,False,2,0,0,1
52415,1,False,0.0,True,True,4,0,0,1
52416,1,False,1.0,True,False,0,1,0,1
52417,0,False,0.0,True,True,0,0,0,1
52418,1,False,1.0,False,True,3,0,0,0
52419,1,False,1.0,True,True,2,1,0,1
52420,4,True,4.0,True,True,0,1,0,1
52421,0,False,0.0,True,True,0,2,0,0
52422,6,True,6.0,True,True,0,0,2,3
52423,8,True,9.0,True,True,0,2,3,1
52424,3,False,3.0,True,True,2,0,0,1
52425,0,False,0.0,True,False,1,1,0,1
52426,1,True,1.0,True,False,0,0,0,0
52427,0,False,0.0,False,False,0,0,1,3
52428,1,True,1.0,True,False,2,1,0,1
52429,1,False,0.0,True,False,0,0,0,1
52430,0,False,0.0,False,False,0,0,0,4
52431,0,False,0.0,True,True,3,0,2,1
52432,6,True,6.0,True,False,1,1,1,0
52433,3,False,3.0,False,True,0,0,2,4
52434,5,False,5.0,True,True,0,0,0,1
52435,2,False,2.0,False,True,3,0,0,0
52436,0,False,0.0,False,True,5,0,0,0
52437,1,False,1.0,False,False,0,0,0,3
52438,12,True,12.0,True,False,0,1,0,1
52439,5,False,5.0,False,True,3,2,0,0
52440,0,False,0.0,True,False,3,0,0,1
52441,6,False,6.0,True,False,2,2,0,1
52442,4,False,4.0,True,True,2,1,0,1
52443,8,False,8.0,False,True,2,0,0,0
52444,1,False,0.0,True,False,2,0,0,1
52445,0,False,0.0,False,False,0,0,1,1
52446,8,True,8.0,True,True,2,0,0,0
52447,2,False,2.0,True,True,2,0,0,1
52448,1,False,1.0,True,True,3,0,0,1
52449,1,False,1.0,True,True,0,2,0,0
52450,0,False,0.0,True,False,0,0,0,1
52451,1,False,0.0,True,True,2,0,0,1
52452,1,False,1.0,False,False,0,0,0,0
52453,2,True,2.0,True,True,0,0,0,1
52454,4,True,4.0,True,False,0,1,0,1
52455,2,False,2.0,True,True,0,0,0,1
52456,5,True,5.0,True,False,1,0,1,3
52457,2,True,2.0,True,True,0,1,0,1
52458,0,True,0.0,True,True,2,1,0,3
52459,2,False,2.0,True,True,3,0,0,1
52460,2,False,2.0,True,True,3,0,0,1
52461,1,False,0.0,False,True,3,0,0,1
52462,3,True,3.0,True,False,2,1,0,3
52463,3,True,3.0,True,True,3,2,2,0
52464,5,False,5.0,False,True,3,0,0,3
52465,1,False,1.0,True,True,0,0,0,1
52466,4,False,4.0,True,True,2,0,0,1
52467,0,False,0.0,True,True,0,0,0,1
52468,1,False,1.0,True,True,3,0,0,1
52469,1,True,1.0,True,False,2,0,3,4
52470,2,False,2.0,True,True,3,0,0,1
52471,3,False,3.0,True,True,0,1,0,1
52472,1,False,1.0,False,False,0,1,0,3
52473,2,True,2.0,True,False,2,2,0,0
52474,2,True,2.0,True,True,0,0,0,3
52475,0,False,0.0,True,True,2,0,0,1
52476,0,False,0.0,True,True,3,0,0,1
52477,1,False,1.0,False,False,0,0,2,4
52478,5,True,5.0,True,True,0,2,0,0
52479,6,True,6.0,True,True,0,0,0,0
52480,1,True,1.0,True,True,0,0,0,1
52481,5,True,5.0,True,False,0,0,2,0
52482,1,False,1.0,True,True,3,0,0,1
52483,2,False,2.0,False,True,0,0,0,3
52484,5,False,5.0,True,False,0,0,1,3
52485,1,False,1.0,False,True,2,1,0,3
52486,10,True,10.0,True,True,0,0,2,1
52487,2,True,2.0,True,True,3,0,0,1
52488,5,True,5.0,True,True,2,2,0,0
52489,1,False,0.0,True,True,3,0,0,1
52490,7,True,7.0,True,False,2,1,0,1
52491,1,False,1.0,False,True,0,0,0,1
52492,0,False,0.0,True,True,2,1,0,1
52493,0,False,1.0,True,True,0,0,0,1
52494,2,False,2.0,False,True,0,0,0,3
52495,2,False,2.0,True,True,3,0,0,1
52496,2,False,2.0,False,True,3,0,0,3
52497,11,False,12.0,True,True,3,0,0,1
52498,14,True,14.0,True,True,0,0,0,4
52499,2,False,2.0,True,True,3,0,0,0
52500,0,False,0.0,True,True,2,0,0,3
52501,5,True,5.0,True,True,2,0,0,3
52502,2,False,2.0,True,True,0,1,0,3
52503,3,True,3.0,True,True,3,0,0,1
52504,11,True,11.0,True,False,2,1,0,1
52505,1,False,0.0,True,False,2,0,0,1
52506,0,False,0.0,True,True,0,0,0,1
52507,0,False,0.0,True,True,3,0,0,0
52508,0,True,0.0,True,True,2,1,0,1
52509,0,False,0.0,False,False,3,0,0,3
52510,1,False,0.0,True,False,2,0,0,1
52511,0,False,0.0,True,True,2,0,0,3
52512,1,True,1.0,True,False,2,0,0,0
52513,10,True,10.0,True,False,1,0,2,1
52514,5,False,5.0,True,True,3,0,0,1
52515,5,False,5.0,True,True,0,0,0,1
52516,1,False,1.0,True,True,2,0,0,3
52517,9,False,9.0,False,True,3,3,1,4
52518,2,False,2.0,True,True,3,0,0,1
52519,8,True,8.0,True,True,0,0,0,1
52520,16,True,16.0,True,False,0,1,0,1
52521,0,False,0.0,True,False,2,0,2,1
52522,2,False,3.0,True,True,0,0,0,1
52523,0,False,0.0,True,True,0,0,0,1
52524,3,False,3.0,True,True,0,0,0,1
52525,9,True,9.0,True,False,2,1,0,1
52526,2,False,2.0,False,True,0,0,2,0
52527,1,False,0.0,True,True,3,0,0,3
52528,1,False,0.0,True,False,0,0,0,1
52529,1,True,1.0,True,True,2,0,0,0
52530,1,False,1.0,False,True,2,1,0,1
52531,7,False,7.0,False,True,3,0,2,4
52532,10,False,10.0,False,False,3,0,0,2
52533,1,False,1.0,True,True,3,0,0,1
52534,3,False,4.0,True,True,2,2,0,0
52535,0,False,0.0,True,True,0,0,0,1
52536,4,False,4.0,True,True,3,0,0,1
52537,0,False,0.0,False,True,3,0,0,0
52538,3,True,4.0,True,True,2,1,0,1
52539,2,False,2.0,True,False,0,0,0,1
52540,1,True,2.0,True,True,0,0,0,1
52541,2,False,2.0,True,False,2,0,0,3
52542,0,False,0.0,False,False,2,0,0,3
52543,4,False,4.0,False,True,0,0,0,3
52544,3,False,3.0,True,True,2,0,0,1
52545,2,False,2.0,False,True,2,0,0,0
52546,2,True,2.0,True,True,1,2,0,0
52547,1,False,0.0,True,True,0,0,0,1
52548,9,True,9.0,True,True,1,2,0,0
52549,10,True,10.0,True,False,2,0,7,3
52550,3,False,3.0,True,False,2,0,0,3
52551,2,False,2.0,False,True,0,0,0,0
52552,2,False,2.0,True,True,3,0,0,1
52553,2,True,2.0,True,True,0,0,0,1
52554,1,False,1.0,False,False,0,0,0,1
52555,2,False,2.0,True,True,3,2,0,0
52556,8,True,8.0,True,True,0,0,0,1
52557,1,True,1.0,True,False,0,0,0,1
52558,1,False,1.0,True,False,2,0,0,3
52559,2,False,2.0,False,True,2,1,0,3
52560,9,True,9.0,True,False,0,0,4,1
52561,0,False,0.0,True,True,3,0,0,0
52562,0,False,0.0,True,True,2,0,0,1
52563,0,False,0.0,True,False,2,1,0,1
52564,0,False,0.0,True,True,3,0,0,1
52565,3,False,3.0,False,True,2,2,0,0
52566,8,True,8.0,True,True,0,0,2,3
52567,1,False,1.0,False,True,3,0,0,0
52568,2,True,2.0,True,False,0,0,0,0
52569,2,False,2.0,True,False,0,0,0,1
52570,1,False,1.0,True,True,3,0,0,1
52571,2,True,2.0,True,True,3,0,0,0
52572,5,False,5.0,False,True,0,0,0,0
52573,1,False,1.0,True,True,2,0,0,1
52574,1,False,0.0,True,False,0,0,0,1
52575,3,True,3.0,True,False,0,0,0,3
52576,3,True,3.0,True,True,0,0,0,1
52577,0,False,0.0,False,True,3,0,0,0
52578,1,False,1.0,True,True,2,0,0,1
52579,0,False,0.0,False,False,0,0,0,3
52580,0,False,0.0,True,True,0,1,0,1
52581,4,False,4.0,True,True,3,0,0,1
52582,7,False,8.0,True,True,0,0,0,1
52583,3,False,3.0,True,False,0,0,0,1
52584,14,True,14.0,True,True,3,0,0,0
52585,5,False,5.0,False,True,0,2,0,0
52586,0,False,0.0,False,False,2,0,2,3
52587,1,False,1.0,False,True,3,0,0,0
52588,10,True,10.0,True,True,3,0,0,0
52589,2,False,2.0,True,True,0,1,0,1
52590,1,False,1.0,True,True,6,0,0,1
52591,0,False,0.0,True,False,0,1,0,1
52592,15,True,15.0,True,True,2,1,1,4
52593,1,False,1.0,False,True,2,0,0,3
52594,2,False,2.0,True,True,3,0,0,1
52595,2,False,2.0,True,True,2,0,0,1
52596,1,False,1.0,False,True,2,0,0,3
52597,1,True,1.0,True,True,3,0,0,0
52598,1,True,1.0,True,True,2,0,0,1
52599,2,False,2.0,False,True,0,0,0,3
52600,2,False,2.0,True,True,3,0,0,1
52601,1,False,1.0,True,True,6,1,0,1
52602,2,False,2.0,True,False,1,0,0,0
52603,1,False,1.0,True,True,2,0,0,3
52604,0,False,0.0,False,True,2,0,0,3
52605,2,True,2.0,True,False,4,0,0,1
52606,0,False,0.0,True,True,6,0,0,1
52607,1,False,1.0,True,True,0,0,0,1
52608,0,False,0.0,True,False,2,0,0,1
52609,1,False,1.0,True,True,0,0,0,1
52610,15,True,16.0,True,False,3,1,0,1
52611,0,False,0.0,True,True,3,0,0,1
52612,1,False,1.0,True,True,3,0,0,1
52613,2,False,2.0,False,False,0,0,1,0
52614,0,False,0.0,False,False,2,0,1,4
52615,1,False,1.0,False,True,3,1,0,3
52616,2,False,2.0,True,True,0,0,0,0
52617,10,True,10.0,True,True,0,2,0,0
52618,2,False,2.0,True,False,0,2,0,3
52619,2,False,2.0,True,True,3,0,0,1
52620,10,True,10.0,True,True,0,1,0,3
52621,2,True,2.0,True,True,3,1,0,1
52622,2,True,2.0,True,True,1,0,0,1
52623,0,False,1.0,False,False,0,0,2,1
52624,0,False,0.0,True,True,3,0,0,3
52625,0,True,0.0,True,True,2,1,0,1
52626,3,True,3.0,True,False,4,0,0,0
52627,0,False,0.0,False,False,3,0,5,3
52628,1,False,1.0,False,False,2,0,0,3
52629,2,False,2.0,False,False,2,0,0,3
52630,7,True,7.0,True,True,0,2,0,0
52631,7,True,8.0,True,False,2,0,1,4
52632,2,False,2.0,True,True,3,0,0,0
52633,3,True,3.0,True,True,0,1,0,0
52634,1,False,0.0,True,True,0,0,0,1
52635,0,False,0.0,True,False,4,0,0,1
52636,10,False,10.0,True,True,4,2,0,1
52637,0,False,0.0,True,False,1,0,0,1
52638,2,True,2.0,True,True,2,0,0,0
52639,8,False,8.0,True,True,0,0,0,1
52640,4,False,4.0,True,True,4,0,0,3
52641,8,True,8.0,True,False,2,1,0,3
52642,1,False,0.0,True,False,0,1,0,1
52643,1,False,1.0,True,True,0,1,0,1
52644,0,False,0.0,False,False,0,0,0,3
52645,3,False,3.0,False,True,3,0,0,0
52646,0,False,0.0,True,True,0,0,0,1
52647,6,False,6.0,True,True,0,0,0,3
52648,1,False,1.0,False,True,3,0,0,3
52649,0,False,0.0,True,True,3,0,0,1
52650,0,False,0.0,True,True,3,1,0,1
52651,0,False,0.0,False,True,1,0,0,3
52652,1,False,0.0,True,True,0,0,0,1
52653,2,True,2.0,True,True,0,1,0,0
52654,0,False,0.0,True,False,0,0,0,1
52655,13,False,13.0,False,True,3,0,0,0
52656,7,True,7.0,True,True,3,0,0,0
52657,0,True,0.0,True,False,0,0,0,1
52658,6,False,6.0,False,False,2,0,1,4
52659,0,False,0.0,True,True,3,0,0,3
52660,0,False,0.0,True,True,2,0,0,1
52661,3,True,3.0,True,True,2,0,0,0
52662,6,True,6.0,True,True,0,0,0,0
52663,0,False,0.0,True,True,0,2,0,1
52664,2,False,2.0,False,True,0,0,0,4
52665,0,False,0.0,True,True,0,1,0,0
52666,1,False,0.0,True,False,3,0,0,3
52667,1,False,1.0,True,True,0,0,0,0
52668,5,False,5.0,True,True,2,0,0,1
52669,7,True,7.0,True,True,3,0,0,0
52670,11,False,11.0,False,True,3,2,0,0
52671,4,True,4.0,True,False,2,0,0,0
52672,3,True,3.0,True,True,0,0,0,0
52673,1,False,1.0,True,True,0,0,0,1
52674,1,True,1.0,True,True,0,0,0,1
52675,1,False,1.0,True,True,0,0,0,1
52676,1,False,0.0,True,True,3,0,4,1
52677,5,False,5.0,True,True,3,0,2,1
52678,2,False,2.0,True,True,3,0,0,1
52679,1,False,0.0,True,True,4,0,1,1
52680,3,False,3.0,False,True,0,0,0,0
52681,2,False,2.0,False,True,2,0,0,0
52682,0,False,0.0,True,True,3,0,0,1
52683,1,False,0.0,True,False,0,0,0,1
52684,1,True,1.0,True,False,3,1,0,1
52685,1,False,1.0,True,True,2,0,0,1
52686,3,True,3.0,True,True,3,0,0,0
52687,0,False,0.0,True,False,0,0,0,1
52688,15,True,15.0,True,True,0,0,0,0
52689,1,False,1.0,True,True,2,0,0,1
52690,3,True,3.0,True,True,2,0,0,0
52691,5,False,5.0,True,True,3,0,0,1
52692,4,True,4.0,True,True,0,0,0,1
52693,0,False,0.0,False,True,2,3,1,3
52694,5,True,5.0,True,True,4,0,0,0
52695,2,False,2.0,False,False,2,0,2,4
52696,3,False,3.0,True,True,2,0,0,3
52697,5,True,5.0,True,False,0,2,0,1
52698,1,False,1.0,True,True,0,0,0,1
52699,1,False,0.0,True,False,0,1,1,1
52700,0,False,0.0,False,True,0,0,0,0
52701,1,False,1.0,True,True,2,0,0,1
52702,0,False,0.0,True,False,0,0,0,1
52703,2,True,2.0,True,False,2,0,2,1
52704,0,True,0.0,True,False,0,0,0,1
52705,0,False,0.0,True,True,3,0,2,1
52706,2,True,2.0,True,False,0,0,0,1
52707,2,True,2.0,True,False,0,0,1,4
52708,0,False,0.0,True,True,3,0,0,3
52709,1,False,1.0,True,False,3,0,0,3
52710,1,False,0.0,True,False,0,0,0,1
52711,0,False,0.0,False,False,0,0,0,4
52712,1,False,0.0,False,False,0,0,0,1
52713,10,False,10.0,False,True,0,0,0,0
52714,1,False,1.0,True,False,0,0,0,3
52715,1,False,1.0,False,False,2,0,0,3
52716,0,False,0.0,True,False,2,1,0,1
52717,3,True,3.0,True,True,0,1,0,3
52718,0,False,0.0,True,True,0,1,0,3
52719,7,True,7.0,True,True,3,0,0,3
52720,6,True,6.0,True,False,2,1,1,0
52721,0,False,0.0,True,False,3,0,0,1
52722,3,False,4.0,True,True,0,0,0,1
52723,2,True,2.0,True,True,0,0,0,0
52724,2,False,2.0,True,True,0,0,0,1
52725,1,True,1.0,True,True,0,2,0,0
52726,1,False,1.0,True,True,0,0,0,1
52727,2,True,2.0,True,True,3,2,0,0
52728,0,False,0.0,True,True,0,0,0,1
52729,2,False,2.0,False,True,2,0,0,1
52730,0,False,0.0,True,False,3,1,0,1
52731,5,False,5.0,False,True,2,2,0,0
52732,1,False,1.0,True,True,3,0,0,1
52733,1,True,2.0,True,True,0,0,0,0
52734,2,False,3.0,True,True,3,0,0,1
52735,2,False,2.0,False,True,3,0,0,0
52736,0,False,1.0,True,False,0,0,0,1
52737,3,False,3.0,False,True,0,2,0,0
52738,0,False,1.0,True,True,0,0,0,1
52739,0,False,0.0,True,True,0,0,0,1
52740,2,False,2.0,False,True,3,0,0,3
52741,3,False,3.0,False,True,3,0,0,0
52742,1,False,1.0,True,True,3,0,0,1
52743,0,False,0.0,True,True,2,0,0,1
52744,0,False,0.0,True,True,0,0,0,1
52745,8,True,9.0,True,True,3,1,0,1
52746,5,True,5.0,True,True,2,2,0,0
52747,1,False,1.0,False,True,0,0,0,0
52748,2,False,2.0,True,True,0,0,0,1
52749,4,False,4.0,True,True,3,0,0,1
52750,0,True,0.0,True,True,6,0,0,0
52751,0,False,0.0,True,False,2,0,0,1
52752,1,True,1.0,True,True,0,1,0,1
52753,1,True,1.0,True,True,0,1,0,1
52754,4,True,4.0,True,True,3,4,0,0
52755,1,False,1.0,True,False,2,0,2,1
52756,5,True,5.0,True,False,2,0,0,3
52757,2,False,2.0,True,True,3,0,0,1
52758,2,False,2.0,False,True,3,0,0,0
52759,0,False,0.0,False,True,0,0,0,3
52760,1,False,1.0,True,True,3,0,0,1
52761,3,True,3.0,True,False,0,2,0,0
52762,0,False,0.0,True,False,1,0,0,1
52763,0,False,0.0,True,True,6,0,0,1
52764,0,False,0.0,True,False,4,1,0,1
52765,1,False,1.0,False,True,3,0,0,4
52766,1,False,1.0,True,True,0,0,0,1
52767,1,False,1.0,False,True,2,0,0,3
52768,0,False,0.0,True,True,3,0,0,0
52769,0,False,0.0,True,True,3,0,0,1
52770,15,True,15.0,True,True,0,1,1,4
52771,1,False,1.0,False,True,3,0,0,3
52772,1,False,1.0,True,True,2,0,0,1
52773,3,True,3.0,True,True,3,0,0,4
52774,5,True,5.0,True,False,0,1,0,1
52775,2,False,2.0,True,True,1,0,0,1
52776,2,False,2.0,True,True,3,0,0,0
52777,1,False,1.0,True,True,0,0,0,0
52778,2,False,2.0,True,True,0,0,0,1
52779,1,False,1.0,True,True,3,0,0,3
52780,4,False,4.0,False,True,3,0,0,3
52781,2,True,2.0,True,True,3,0,0,0
52782,15,True,16.0,True,True,0,0,0,1
52783,0,False,0.0,True,False,0,0,0,3
52784,3,False,3.0,True,True,3,1,0,3
52785,4,False,4.0,True,True,1,0,0,1
52786,0,False,0.0,True,False,0,1,0,1
52787,0,False,0.0,False,True,3,0,0,3
52788,1,True,1.0,True,False,0,1,0,1
52789,1,False,0.0,True,True,0,0,0,1
52790,10,True,10.0,True,True,0,0,0,0
52791,0,False,0.0,True,True,1,0,0,1
52792,7,True,7.0,True,True,3,0,0,0
52793,1,False,1.0,False,False,2,0,1,4
52794,2,False,2.0,True,True,0,0,0,1
52795,7,False,7.0,True,True,3,0,0,1
52796,7,True,7.0,True,True,4,0,0,0
52797,6,True,6.0,True,True,3,0,0,1
52798,4,True,4.0,True,True,3,0,0,4
52799,0,False,0.0,True,False,0,0,2,1
52800,2,False,2.0,True,True,0,0,0,1
52801,4,True,5.0,True,True,0,1,0,3
52802,0,False,0.0,True,True,0,0,0,1
52803,3,True,3.0,True,True,3,3,0,4
52804,2,True,2.0,True,False,2,0,0,3
52805,2,False,2.0,True,True,0,0,0,3
52806,13,False,13.0,False,False,0,0,0,3
52807,0,False,0.0,False,True,0,0,2,4
52808,0,False,0.0,True,True,2,0,0,1
52809,2,True,3.0,True,True,0,0,0,1
52810,7,True,7.0,True,True,0,1,0,3
52811,2,False,2.0,True,True,2,0,0,1
52812,0,False,0.0,True,False,2,0,0,3
52813,3,False,3.0,True,True,0,0,0,1
52814,0,False,2.0,True,True,2,0,0,0
52815,0,False,0.0,True,True,3,0,0,1
52816,3,True,3.0,True,True,3,0,0,0
